from_x,from_y,to_x,to_y,param1,param2,param3
52,3,47,-22,16,5,4
58,7,47,-23,16,0,4
63,11,47,-21,16,0,4
67,15,47,-22,16,0,4
70,19,47,-20,16,0,4
72,23,47,-21,16,0,4
73,27,47,-19,16,0,4
73,31,47,-20,16,0,4
72,35,47,-18,16,0,4
70,39,47,-19,16,0,4
67,43,47,-17,16,0,4
63,47,47,-18,16,0,4
58,51,47,-16,16,0,4
52,55,47,-17,16,0,4
47,57,47,-15,58,103,4
27,55,47,-13,14,0,4
22,52,47,-14,16,0,4
17,48,47,-12,16,0,4
12,44,47,-13,8,0,4
7,40,47,-11,8,0,4
1,34,47,-12,58,129,4
-22,1,47,-10,14,0,4
-26,-8,47,-8,58,102,4
-32,-35,47,-8,6,0,4
-33,-43,47,-6,16,0,4
-34,-50,47,-7,16,0,4
-35,-56,47,-5,16,0,4
-36,-61,47,-6,16,0,4
-37,-65,47,-4,16,0,4
-38,-68,47,-5,16,0,4
-39,-70,47,-3,16,0,4
-40,-71,47,-4,16,0,4
-41,-71,47,-2,16,0,4
-42,-70,47,-3,16,0,4
-43,-68,47,-1,16,0,4
-44,-65,47,-2,16,0,4
-45,-61,47,0,16,0,4
-46,-56,47,-1,16,0,4
13,-47,-13,47,16,0,4
13,-45,-15,47,16,0,4
13,-42,-14,47,16,0,4
13,-38,-16,47,16,0,4
13,-33,-15,47,16,0,4
14,-27,-17,47,8,0,4
15,-20,-16,47,16,0,4
17,-12,-18,47,8,0,4
18,-4,-17,47,16,0,4
18,4,-19,47,16,0,4
17,12,-18,47,16,14,4
15,20,-20,47,16,0,4
13,27,-19,47,16,0,4
11,33,-21,47,16,0,4
9,38,-20,47,16,0,4
7,42,-22,47,16,4,4
5,45,-21,47,16,16,4
3,47,-23,47,16,23,4
1,48,-22,47,16,22,4
-1,48,-24,47,16,22,4
-3,47,-23,47,16,29,4
-5,45,-25,47,16,20,4
-7,42,-24,47,16,4,4
-9,38,-26,47,16,0,4
-11,33,-25,47,16,35,4
-13,27,-27,47,16,1,4
-15,20,-26,47,16,0,4
-17,12,-28,47,16,0,4
-18,4,-27,47,16,0,4
-18,-4,-29,47,16,0,4
-17,-12,-28,47,16,0,4
-15,-20,-30,47,16,0,4
-13,-27,-29,47,16,0,4
-11,-33,-31,47,16,0,4
-9,-38,-30,47,16,0,4
-7,-42,-32,47,16,0,4
-5,-45,-31,47,16,0,4
-3,-47,-33,47,16,0,4
-1,-48,-32,47,16,0,4
1,-48,-34,47,16,0,4
3,-47,-33,47,16,0,4
5,-45,-35,47,16,0,4
7,-42,-34,47,16,0,4
9,-38,-36,47,16,0,4
11,-33,-35,47,16,0,4
13,-27,-37,47,16,0,4
15,-20,-36,47,16,0,4
17,-12,-38,47,16,0,4
18,-4,-37,47,16,0,4
18,4,-39,47,16,0,4
17,12,-38,47,16,0,4
15,20,-40,47,16,0,4
13,27,-39,47,16,0,4
11,33,-41,47,16,0,4
9,38,-40,47,16,0,4
7,42,-42,47,16,0,4
5,45,-41,47,16,0,4
3,47,-43,47,16,3,4
1,48,-42,47,16,4,4
-1,48,-44,47,16,4,4
-3,47,-43,47,16,9,4
-5,45,-45,47,16,5,4
-7,42,-44,47,16,0,4
-9,38,-46,47,16,0,4
-11,33,-45,47,16,0,4
-13,27,-47,47,16,0,4
-15,20,-46,47,16,6,4
-17,12,-48,47,16,4,4
-18,4,-47,47,16,0,4
-18,-4,-48,47,16,0,4
-17,-12,-47,46,16,0,4
-15,-20,-47,47,16,0,4
-13,-27,-47,45,16,0,4
-11,-33,-47,46,16,0,4
-9,-38,-47,44,16,0,4
-7,-42,-47,45,16,0,4
-5,-45,-47,43,16,0,4
-3,-47,-47,44,16,0,4
-1,-48,-47,42,16,0,4
1,-48,-47,43,16,0,4
3,-47,-47,41,16,0,4
5,-45,-47,42,16,0,4
7,-42,-47,40,16,0,4
9,-38,-47,41,16,0,4
11,-33,-47,39,16,0,4
13,-27,-47,40,16,0,4
15,-20,-47,38,16,0,4
17,-12,-47,39,16,0,4
18,-4,-47,37,16,0,4
18,4,-47,38,16,0,4
17,12,-47,36,16,0,4
15,20,-47,37,16,0,4
13,27,-47,35,16,0,4
11,33,-47,36,16,0,4
9,38,-47,34,16,0,4
7,42,-47,35,16,0,4
5,45,-47,33,16,0,4
3,47,-47,34,16,0,4
1,48,-47,32,16,0,4
-1,48,-47,33,16,0,4
-3,47,-47,31,16,0,4
-5,45,-47,32,16,0,4
-7,42,-47,30,16,0,4
-9,38,-47,31,16,0,4
-11,33,-47,29,16,3,4
-13,27,-47,30,16,7,4
-15,20,-47,28,16,0,4
-17,12,-47,29,16,0,4
-18,4,-47,27,16,1,4
-18,-4,-47,28,16,8,4
-17,-12,-47,26,16,0,4
-15,-20,-47,27,16,0,4
-13,-27,-47,25,16,0,4
-11,-33,-47,26,16,0,4
-9,-38,-47,24,16,0,4
-7,-42,-47,25,16,0,4
-5,-45,-47,23,16,0,4
-3,-47,-47,24,16,0,4
-1,-48,-47,22,16,0,4
1,-48,-47,23,16,0,4
3,-47,-47,21,16,0,4
5,-45,-47,22,16,0,4
7,-42,-47,20,16,0,4
9,-38,-47,21,16,0,4
11,-33,-47,19,16,0,4
13,-27,-47,20,16,0,4
15,-20,-47,18,16,0,4
17,-12,-47,19,16,0,4
18,-4,-47,17,16,0,4
18,4,-47,18,16,0,4
17,12,-47,16,16,0,4
15,20,-47,17,16,0,4
13,27,-47,15,16,0,4
11,33,-47,16,16,0,4
9,38,-47,14,16,0,4
7,42,-47,15,16,0,4
5,45,-47,13,16,0,4
3,47,-47,14,16,0,4
1,48,-47,12,16,0,4
-1,48,-47,13,16,0,4
-3,47,-47,11,16,0,4
-5,45,-47,12,16,0,4
-7,42,-47,10,16,0,4
-9,38,-47,11,16,0,4
-11,33,-47,9,16,0,4
-13,27,-47,10,16,0,4
-15,20,-47,8,16,0,4
-17,12,-47,9,16,10,4
-18,4,-47,7,16,11,4
-18,-4,-47,8,16,0,4
-17,-12,-47,6,16,0,4
-15,-20,-47,7,16,2,4
-13,-27,-47,5,16,10,4
-11,-33,-47,6,16,3,4
-9,-38,-47,4,16,0,4
-7,-42,-47,5,16,0,4
-5,-45,-47,3,16,0,4
-3,-47,-47,4,16,0,4
-1,-48,-47,2,16,0,4
1,-48,-47,3,16,0,4
3,-47,-47,1,16,0,4
5,-45,-47,2,16,0,4
7,-42,-47,0,16,0,4
9,-38,-47,1,16,0,4
11,-33,-47,-1,16,0,4
13,-27,-47,0,16,0,4
15,-20,-47,-2,16,0,4
17,-12,-47,-1,16,0,4
18,-4,-47,-3,16,0,4
18,4,-47,-2,16,0,4
17,12,-47,-4,16,0,4
15,20,-47,-3,16,0,4
13,27,-47,-5,16,0,4
11,33,-47,-4,16,0,4
9,38,-47,-6,16,0,4
7,42,-47,-5,16,0,4
5,45,-47,-7,16,0,4
3,47,-47,-6,16,0,4
1,48,-47,-8,16,0,4
-1,48,-47,-7,16,0,4
-3,47,-47,-9,16,0,4
-5,45,-47,-8,16,0,4
-7,42,-47,-10,16,0,4
-9,38,-47,-9,16,0,4
-11,33,-47,-11,16,0,4
-13,27,-47,-10,16,5,4
-15,20,-47,-12,16,17,4
-17,12,-47,-11,16,0,4
-18,4,-47,-13,16,0,4
-18,-4,-47,-12,16,0,4
-17,-12,-47,-14,16,13,4
-15,-20,-47,-13,16,0,4
-13,-27,-47,-15,16,0,4
-11,-33,-47,-14,16,0,4
-9,-38,-47,-16,16,0,4
-7,-42,-47,-15,16,0,4
-5,-45,-47,-17,16,0,4
-3,-47,-47,-16,16,0,4
-1,-48,-47,-18,16,0,4
1,-48,-47,-17,16,0,4
3,-47,-47,-19,16,0,4
5,-45,-47,-18,16,0,4
7,-42,-47,-20,16,0,4
9,-38,-47,-19,16,0,4
11,-33,-47,-21,16,0,4
13,-27,-47,-20,16,0,4
15,-20,-47,-22,16,0,4
17,-12,-47,-21,16,0,4
18,-4,-47,-23,16,0,4
18,4,-47,-22,16,0,4
17,12,-47,-24,16,0,4
15,20,-47,-23,16,0,4
13,27,-47,-25,16,0,4
11,33,-47,-24,16,0,4
9,38,-47,-26,16,0,4
7,42,-47,-25,16,0,4
5,45,-47,-27,16,0,4
3,47,-47,-26,16,0,4
1,48,-47,-28,16,0,4
-1,48,-47,-27,16,0,4
-3,47,-47,-29,16,0,4
-5,45,-47,-28,16,0,4
-7,42,-47,-30,16,0,4
-9,38,-47,-29,16,0,4
-11,33,-47,-31,16,0,4
-13,27,-47,-30,16,0,4
-15,20,-47,-32,16,0,4
-17,12,-47,-31,16,0,4
-18,4,-47,-33,16,0,4
-18,-4,-47,-32,16,17,4
-17,-12,-47,-34,16,0,4
-15,-20,-47,-33,16,0,4
-13,-27,-47,-35,16,0,4
-11,-33,-47,-34,16,11,4
-9,-38,-47,-36,16,6,4
-7,-42,-47,-35,16,0,4
-5,-45,-47,-37,16,0,4
-3,-47,-47,-36,16,0,4
-1,-48,-47,-38,16,0,4
1,-48,-47,-37,16,0,4
3,-47,-47,-39,16,0,4
5,-45,-47,-38,16,0,4
7,-42,-47,-40,16,0,4
9,-38,-47,-39,16,0,4
11,-33,-47,-41,16,0,4
13,-27,-47,-40,16,0,4
15,-20,-47,-42,16,0,4
17,-12,-47,-41,16,0,4
18,-4,-47,-43,16,0,4
18,4,-47,-42,16,0,4
17,12,-47,-44,16,0,4
15,20,-47,-43,16,0,4
13,27,-47,-45,16,0,4
11,33,-47,-44,16,0,4
9,38,-47,-46,16,0,4
7,42,-47,-45,16,0,4
46,-25,-47,24,8,0,4
42,-26,-47,26,8,0,4
36,-27,-47,29,8,0,4
29,-28,-47,33,16,0,4
21,-29,-47,36,16,0,4
13,-29,-47,39,16,0,4
5,-27,-47,42,8,0,4
-3,-24,-47,45,16,0,4
-11,-20,-47,48,16,0,4
-19,-14,-47,50,8,0,4
-26,-7,-48,51,8,0,4
-32,0,-46,53,16,0,4
-37,8,-43,55,8,0,4
-41,16,-39,57,16,4,4
-44,24,-36,59,16,0,4
-46,32,-33,61,16,0,4
-47,40,-30,63,16,1,4
-47,48,-27,65,16,15,4
-47,55,-24,67,16,0,4
-47,61,-21,69,16,0,4
-47,66,-18,71,16,4,4
-47,70,-15,73,16,8,4
-47,73,-12,75,16,9,4
-47,75,-9,77,16,6,4
-47,76,-6,79,16,1,4
-47,76,-3,81,16,0,4
-47,75,0,83,16,0,4
-47,73,3,85,16,0,4
-47,70,6,87,16,0,4
-47,66,9,89,16,0,4
-47,61,12,91,16,0,4
-47,55,15,93,16,0,4
-47,48,18,95,16,0,4
-47,40,21,97,16,0,4
-46,32,24,99,16,0,4
-44,24,27,101,16,0,4
-41,16,30,101,16,0,4
-37,8,33,100,16,0,4
-32,0,36,98,16,0,4
-26,-8,39,95,16,0,4
-19,-16,42,93,16,0,4
-11,-24,45,91,16,0,4
-3,-31,48,89,16,0,4
5,-37,51,87,16,0,4
13,-42,54,85,16,0,4
21,-46,57,83,16,0,4
29,-49,60,81,16,0,4
37,-51,63,79,16,0,4
45,-52,66,77,16,0,4
53,-52,69,75,16,0,4
60,-52,72,73,16,0,4
66,-52,75,71,16,0,4
71,-52,77,70,16,0,4
75,-52,78,66,16,0,4
78,-52,80,63,16,0,4
80,-52,82,60,16,0,4
81,-52,84,57,16,0,4
81,-52,86,54,16,0,4
80,-52,88,51,16,0,4
78,-52,90,48,16,0,4
75,-52,92,45,16,0,4
71,-52,94,42,16,0,4
66,-52,96,39,16,0,4
60,-52,98,36,16,0,4
53,-52,100,33,16,0,4
45,-52,102,30,16,0,4
37,-51,102,27,16,0,4
29,-49,101,24,58,98,4
5,-37,94,15,6,0,4
-3,-31,92,12,16,0,4
-11,-24,90,9,16,0,4
-19,-16,88,6,16,0,4
-26,-8,86,3,16,0,4
-32,0,84,0,58,59,4
-44,24,78,-9,6,0,4
-46,32,76,-12,16,0,4
-47,40,74,-15,16,0,4
-47,48,72,-18,16,0,4
-47,55,70,-21,16,0,4
-47,61,68,-24,16,0,4
-47,66,66,-27,16,0,4
-47,70,64,-30,16,0,4
-47,73,62,-33,16,0,4
-47,75,60,-36,16,0,4
-47,76,58,-39,16,0,4
-47,76,56,-42,16,0,4
-47,75,54,-45,16,0,4
-47,73,52,-48,16,0,4
-47,70,50,-51,16,0,4
-47,66,48,-53,16,0,4
-47,61,47,-54,16,0,4
-47,55,43,-56,16,0,4
-47,48,40,-58,16,0,4
-47,40,37,-60,16,0,4
-46,32,34,-62,16,0,4
-44,24,31,-64,16,0,4
-41,16,28,-66,16,0,4
-37,8,25,-68,16,0,4
-32,0,22,-70,16,0,4
-26,-8,19,-72,16,0,4
-19,-16,16,-74,16,0,4
-11,-24,13,-76,16,0,4
-3,-31,10,-78,16,0,4
5,-37,7,-80,16,2,4
13,-42,4,-82,16,0,4
21,-46,1,-84,16,0,4
29,-49,-2,-86,16,0,4
37,-51,-5,-88,16,0,4
45,-52,-8,-90,16,0,4
53,-52,-11,-92,16,0,4
60,-52,-14,-94,16,0,4
66,-52,-17,-96,16,0,4
71,-52,-20,-98,16,0,4
75,-52,-23,-100,16,0,4
78,-52,-26,-102,16,0,4
80,-52,-29,-102,16,0,4
81,-52,-32,-101,16,0,4
81,-52,-35,-99,16,0,4
80,-52,-38,-96,16,0,4
78,-52,-41,-94,16,0,4
75,-52,-44,-92,16,0,4
71,-52,-47,-90,16,0,4
66,-52,-50,-88,16,0,4
60,-52,-53,-86,16,0,4
53,-52,-56,-84,16,0,4
45,-52,-59,-82,16,0,4
37,-51,-62,-80,16,0,4
29,-49,-65,-78,16,0,4
21,-46,-68,-76,16,0,4
13,-42,-71,-74,16,0,4
5,-37,-74,-72,16,0,4
-3,-31,-76,-71,16,0,4
-11,-24,-77,-67,16,0,4
-19,-16,-79,-64,16,0,4
-27,-7,-81,-61,58,121,4
-49,29,-89,-49,14,0,4
-52,38,-91,-46,16,0,4
-54,47,-93,-43,16,0,4
-55,56,-95,-40,16,0,4
-56,64,-97,-37,16,0,4
-57,71,-99,-34,16,0,4
-58,77,-101,-31,16,0,4
-59,82,-101,-28,16,0,4
-60,86,-100,-25,16,0,4
-61,89,-98,-22,16,0,4
-62,91,-95,-19,16,0,4
-63,92,-93,-16,16,0,4
-64,93,-91,-13,8,0,4
-65,94,-89,-10,8,0,4
-66,95,-87,-7,8,0,4
-67,96,-85,-4,8,0,4
-68,97,-83,-1,8,0,4
-69,98,-81,2,8,0,4
-70,99,-79,5,8,0,4
-71,100,-77,8,8,0,4
-72,101,-75,11,8,0,4
-73,101,-73,14,58,88,4
-82,91,-65,26,6,0,4
-85,86,-63,29,16,0,4
-88,80,-61,32,16,0,4
-90,74,-59,35,16,0,4
-91,68,-57,38,16,4,4
-91,63,-55,41,8,0,4
-90,58,-53,44,16,0,4
-88,53,-51,47,16,0,4
-85,49,-49,50,8,0,4
-81,45,-47,52,16,0,4
-76,41,-46,53,16,0,4
-70,37,-42,55,16,0,4
-64,32,-39,57,58,150,4
-8,19,-21,69,6,0,4
3,18,-18,71,8,0,4
14,17,-15,73,8,0,4
25,15,-12,75,16,0,4
35,13,-9,77,16,0,4
44,11,-6,79,16,0,4
52,9,-3,81,16,0,4
59,7,0,83,16,0,4
65,5,3,85,16,0,4
70,3,6,87,16,0,4
74,1,9,89,16,0,4
77,-1,12,91,16,0,4
79,-3,15,93,16,0,4
80,-5,18,95,16,0,4
80,-7,21,97,16,0,4
79,-9,24,99,16,0,4
77,-11,27,101,16,0,4
74,-13,30,101,16,0,4
70,-15,33,100,16,0,4
65,-17,36,98,16,0,4
59,-19,39,95,16,0,4
52,-21,42,93,16,0,4
45,-24,45,91,58,60,4
10,-33,57,83,14,0,4
1,-33,60,81,16,0,4
-8,-32,63,79,16,0,4
-17,-30,66,77,16,0,4
-26,-27,69,75,16,0,4
-35,-23,72,73,16,0,4
-43,-19,75,71,16,0,4
-50,-15,77,70,16,0,4
-56,-11,78,66,16,0,4
-61,-7,80,63,16,0,4
-65,-3,82,60,16,0,4
-68,1,84,57,16,0,4
-70,5,86,54,16,0,4
-71,9,88,51,16,0,4
-71,13,90,48,16,0,4
-70,17,92,45,16,0,4
-68,21,94,42,16,0,4
-65,25,96,39,16,0,4
-61,29,98,36,16,0,4
-56,33,100,33,58,19,4
-35,45,101,24,6,0,4
-27,48,99,21,16,0,4
-19,50,96,18,16,0,4
-11,51,94,15,16,0,4
-3,51,92,12,16,0,4
5,50,90,9,16,0,4
13,48,88,6,16,0,4
21,45,86,3,16,0,4
29,41,84,0,16,0,4
37,36,82,-3,16,0,4
44,31,80,-6,58,129,4
59,16,74,-15,6,0,4
62,11,72,-18,16,0,4
64,6,70,-21,16,1,4
65,1,68,-24,16,13,4
66,-5,66,-27,58,153,4
60,-29,58,-39,14,17,4
56,-35,56,-42,58,168,4
40,-47,-39,47,8,0,4
42,-44,-37,47,8,0,4
44,-39,-34,47,8,0,4
45,-33,-30,47,8,0,4
45,-27,-27,47,16,0,4
44,-20,-24,47,8,0,4
42,-12,-21,47,8,0,4
39,-3,-18,47,8,0,4
35,6,-15,47,16,0,4
30,15,-12,47,16,0,4
24,24,-9,47,16,0,4
17,32,-6,47,16,0,4
10,39,-3,47,16,0,4
3,45,0,47,16,14,4
-4,50,3,47,16,1,4
-11,55,6,47,8,0,4
-18,59,9,47,16,0,4
-25,63,12,47,8,0,4
-32,67,15,47,8,0,4
-39,70,18,47,16,0,4
-46,73,21,47,8,0,4
-53,75,24,47,16,0,4
-60,76,27,47,16,0,4
-67,76,30,47,16,0,4
-74,75,33,47,16,0,4
-81,73,36,47,16,0,4
-87,71,39,47,16,0,4
-92,69,42,47,16,0,4
-96,67,45,47,16,0,4
-99,65,48,47,16,0,4
-101,63,50,47,16,0,4
-102,61,51,44,16,0,4
-102,59,53,40,16,0,4
-101,57,55,37,16,0,4
-99,55,57,34,16,0,4
-96,53,59,31,16,0,4
-92,51,61,28,16,0,4
-87,49,63,25,16,0,4
-81,47,65,22,16,0,4
-74,45,67,19,16,0,4
-66,43,69,16,16,0,4
-57,41,71,13,16,0,4
-47,39,73,10,16,0,4
-36,37,75,7,16,0,4
-25,34,77,4,16,0,4
-14,30,79,1,16,0,4
-3,25,81,-2,16,0,4
8,19,83,-5,16,0,4
19,12,85,-8,16,0,4
29,5,87,-11,16,0,4
38,-2,89,-14,16,0,4
46,-9,91,-17,16,0,4
53,-16,93,-20,16,0,4
59,-23,95,-23,16,13,4
64,-30,97,-26,16,5,4
68,-37,99,-29,16,0,4
71,-44,101,-32,16,0,4
73,-51,101,-35,16,0,4
74,-58,100,-38,16,1,4
74,-65,98,-41,16,25,4
73,-72,95,-44,16,1,4
71,-79,93,-47,16,0,4
69,-85,91,-50,16,0,4
67,-90,89,-53,16,0,4
65,-94,87,-56,16,0,4
63,-97,85,-59,16,0,4
61,-99,83,-62,16,0,4
59,-100,81,-65,16,0,4
57,-100,79,-68,16,0,4
55,-99,77,-71,16,1,4
53,-97,75,-74,16,22,4
51,-94,73,-77,16,6,4
49,-90,72,-79,16,0,4
47,-85,68,-80,16,6,4
45,-79,65,-82,16,15,4
43,-72,62,-84,16,0,4
41,-64,59,-86,16,10,4
39,-55,56,-88,16,0,4
37,-45,53,-90,16,0,4
35,-34,50,-92,16,0,4
32,-23,47,-94,16,0,4
28,-12,44,-96,16,0,4
23,-1,41,-98,16,0,4
17,10,38,-100,16,0,4
10,21,35,-102,16,0,4
3,31,32,-102,16,0,4
-4,40,29,-101,16,0,4
-11,48,26,-99,16,0,4
-18,55,23,-96,16,0,4
-25,61,20,-94,16,0,4
-32,66,17,-92,16,0,4
-39,70,14,-90,16,0,4
-46,73,11,-88,16,0,4
-53,75,8,-86,16,0,4
-60,76,5,-84,16,0,4
-67,76,2,-82,16,0,4
-74,75,-1,-80,16,0,4
-81,73,-4,-78,16,0,4
-87,71,-7,-76,16,0,4
-92,69,-10,-74,16,0,4
-96,67,-13,-72,16,0,4
-99,65,-16,-70,16,0,4
-101,63,-19,-68,16,0,4
-102,61,-22,-66,16,0,4
-102,59,-25,-64,16,0,4
-101,57,-28,-62,16,0,4
-99,55,-31,-60,16,0,4
-96,53,-34,-58,16,0,4
-92,51,-37,-56,16,0,4
-87,49,-40,-54,16,0,4
-81,47,-43,-52,16,0,4
-74,45,-46,-50,16,0,4
-66,43,-49,-48,16,0,4
-57,41,-51,-46,16,0,4
-47,39,-52,-45,16,0,4
-36,37,-54,-41,16,0,4
-25,34,-56,-38,16,0,4
-14,30,-58,-35,16,0,4
-3,25,-60,-32,16,0,4
8,19,-62,-29,16,0,4
19,12,-64,-26,16,0,4
29,5,-66,-23,16,0,4
38,-2,-68,-20,16,0,4
46,-9,-70,-17,16,0,4
53,-16,-72,-14,16,0,4
59,-23,-74,-11,16,0,4
64,-30,-76,-8,16,0,4
68,-37,-78,-5,16,0,4
71,-44,-80,-2,16,0,4
73,-51,-82,1,16,0,4
74,-58,-84,4,16,0,4
74,-65,-86,7,16,0,4
73,-72,-88,10,16,0,4
71,-79,-90,13,16,0,4
69,-85,-92,16,16,0,4
67,-90,-94,19,16,0,4
65,-94,-96,22,16,0,4
63,-97,-98,25,16,0,4
61,-99,-100,28,16,0,4
59,-100,-102,31,16,0,4
57,-100,-102,34,16,0,4
55,-99,-101,37,16,0,4
53,-97,-99,40,16,0,4
51,-94,-96,43,16,0,4
49,-90,-94,46,16,0,4
47,-85,-92,49,16,0,4
45,-79,-90,52,16,0,4
43,-72,-88,55,16,0,4
41,-64,-86,58,16,0,4
39,-55,-84,61,16,0,4
37,-45,-82,64,16,0,4
35,-34,-80,67,16,0,4
32,-23,-78,70,16,0,4
28,-12,-76,73,16,0,4
23,-1,-74,76,16,0,4
17,10,-73,78,16,0,4
10,21,-69,79,16,0,4
3,31,-66,81,16,0,4
-4,40,-63,83,16,0,4
-11,48,-60,85,16,0,4
-18,55,-57,87,16,0,4
-25,61,-54,89,16,17,4
-32,66,-51,91,16,1,4
-39,70,-48,93,16,0,4
-46,73,-45,95,16,23,4
-53,75,-42,97,16,0,4
-60,76,-39,99,16,18,4
-67,76,-36,101,16,0,4
-74,75,-33,101,16,0,4
-81,73,-30,100,16,0,4
-87,71,-27,98,16,0,4
-92,69,-24,95,16,0,4
-96,67,-21,93,16,0,4
-99,65,-18,91,16,0,4
-101,63,-15,89,16,0,4
-102,61,-12,87,16,0,4
-102,59,-9,85,16,0,4
-101,57,-6,83,16,0,4
-99,55,-3,81,16,0,4
-96,53,0,79,16,0,4
-92,51,3,77,16,0,4
-87,49,6,75,16,0,4
-81,47,9,73,16,0,4
-74,45,12,71,16,0,4
-66,43,15,69,16,0,4
-57,41,18,67,16,0,4
-47,39,21,65,16,0,4
-36,37,24,63,16,0,4
-25,34,27,61,16,0,4
-14,30,30,59,16,0,4
-3,25,33,57,16,3,4
8,19,36,55,16,0,4
19,12,39,53,16,0,4
29,5,42,51,16,0,4
38,-2,45,49,16,0,4
46,-9,48,47,16,0,4
53,-16,50,45,16,0,4
59,-23,51,40,16,0,4
64,-30,53,36,16,0,4
68,-37,55,32,16,0,4
71,-44,57,28,16,0,4
73,-51,59,24,16,0,4
74,-58,61,20,16,0,4
74,-65,63,16,16,0,4
73,-72,65,12,16,0,4
71,-79,67,8,16,0,4
69,-85,69,4,16,0,4
67,-90,71,0,16,0,4
65,-94,73,-4,16,0,4
63,-97,75,-8,16,0,4
61,-99,77,-12,16,0,4
59,-100,79,-16,16,0,4
57,-100,81,-20,16,0,4
55,-99,83,-24,16,0,4
53,-97,85,-28,16,0,4
51,-94,87,-32,16,0,4
49,-90,89,-36,16,0,4
47,-85,91,-40,16,2,4
45,-79,93,-44,16,0,4
43,-72,95,-48,16,0,4
41,-64,97,-52,16,0,4
39,-55,99,-56,16,0,4
37,-45,101,-60,16,0,4
35,-34,101,-64,16,0,4
32,-23,100,-68,16,0,4
28,-12,98,-72,16,0,4
23,-1,95,-76,16,0,4
17,10,93,-80,16,0,4
10,21,91,-84,16,0,4
3,31,89,-88,16,0,4
-4,40,87,-92,16,0,4
-11,48,86,-95,16,0,4
-18,55,82,-97,16,0,4
-25,61,79,-98,16,0,4
-32,66,76,-100,16,0,4
-39,70,73,-102,16,0,4
-46,73,70,-102,16,0,4
-53,75,67,-101,16,0,4
-60,76,64,-99,16,0,4
-67,76,61,-96,16,0,4
-74,75,58,-94,16,0,4
-81,73,55,-92,16,0,4
-87,71,52,-90,16,0,4
-92,69,49,-88,16,0,4
-96,67,46,-86,16,0,4
-99,65,43,-84,16,0,4
-101,63,40,-82,16,0,4
-102,61,37,-80,16,0,4
-102,59,34,-78,16,0,4
-101,57,31,-76,16,0,4
-99,55,28,-74,16,0,4
-96,53,25,-72,16,0,4
-92,51,22,-70,16,0,4
-87,49,19,-68,16,0,4
-81,47,16,-66,16,0,4
-74,45,13,-64,16,0,4
-18,-47,18,47,16,0,4
-18,-45,18,47,16,0,4
-18,-42,18,47,16,0,4
-18,-38,18,47,16,0,4
-18,-33,18,47,16,0,4
-18,-27,18,47,16,0,4
-18,-20,18,47,16,0,4
-18,-12,18,47,16,0,4
-18,-4,18,47,8,0,4
-18,4,18,47,8,0,4
-17,12,18,47,16,14,4
-15,20,18,47,16,0,4
-13,27,18,47,16,0,4
-11,33,18,47,16,0,4
-9,38,18,47,16,0,4
-7,42,18,47,16,5,4
-5,45,18,47,16,18,4
-3,47,18,47,16,28,4
-1,48,18,47,16,25,4
1,48,18,47,16,27,4
3,47,18,47,16,34,4
5,45,18,47,16,22,4
7,42,18,47,16,0,4
9,38,18,47,16,40,4
11,33,18,47,16,0,4
13,27,18,47,16,5,4
15,20,18,47,16,12,4
17,12,18,47,16,12,4
18,4,18,47,16,6,4
18,-4,18,47,16,0,4
17,-12,18,47,16,0,4
15,-20,18,47,16,0,4
13,-27,18,47,16,0,4
11,-33,18,47,16,0,4
9,-38,18,47,16,0,4
7,-42,18,47,16,0,4
5,-45,18,47,16,0,4
3,-47,18,47,16,0,4
1,-48,18,47,16,0,4
-1,-48,18,47,16,0,4
-3,-47,18,47,16,0,4
-5,-45,18,47,16,0,4
-7,-42,18,47,16,0,4
-9,-38,18,47,16,0,4
-11,-33,18,47,16,0,4
-13,-27,18,47,16,0,4
-15,-20,18,47,16,0,4
-17,-12,18,47,16,0,4
-18,-4,18,47,16,0,4
-18,4,18,47,16,0,4
-17,12,18,47,16,14,4
-15,20,18,47,16,0,4
-13,27,18,47,16,0,4
-11,33,18,47,16,0,4
-9,38,18,47,16,0,4
-7,42,18,47,16,5,4
-5,45,18,47,16,18,4
-3,47,18,47,16,28,4
-1,48,18,47,16,25,4
1,48,18,47,16,27,4
3,47,18,47,16,34,4
5,45,18,47,16,22,4
7,42,18,47,16,0,4
9,38,18,47,16,40,4
11,33,18,47,16,0,4
13,27,18,47,16,5,4
15,20,18,47,16,12,4
17,12,18,47,16,12,4
18,4,18,47,16,6,4
18,-4,18,47,16,0,4
17,-12,18,47,16,0,4
15,-20,18,47,16,0,4
13,-27,18,47,16,0,4
11,-33,18,47,16,0,4
9,-38,18,47,16,0,4
7,-42,18,47,16,0,4
5,-45,18,47,16,0,4
3,-47,18,47,16,0,4
1,-48,18,47,16,0,4
-1,-48,18,47,16,0,4
-3,-47,18,47,16,0,4
-5,-45,18,47,16,0,4
-7,-42,18,47,16,0,4
-9,-38,18,47,16,0,4
-11,-33,18,47,16,0,4
-13,-27,18,47,16,0,4
-15,-20,18,47,16,0,4
-17,-12,18,47,16,0,4
-18,-4,18,47,16,0,4
-18,4,18,47,16,0,4
-17,12,18,47,16,14,4
-15,20,18,47,16,0,4
-13,27,18,47,16,0,4
-11,33,18,47,16,0,4
-9,38,18,47,16,0,4
-7,42,18,47,16,5,4
-5,45,18,47,16,18,4
-3,47,18,47,16,28,4
